Date,Product_Name,Supplier_ID,Order_Quantity,Demand_Quantity,Raw_Material_ID,Raw_Material_Quantity,Lead_Time,Production_Schedule,Production_Capacity,Machine_ID,Defective_Units,Production_Costs,Labor_Hours,Inventory_Levels,Order_Status,Transportation_Costs,Supplier_Rating,Transportation_Mode,Stockout_Risk,Product_Price,Location
2024-02-12,Pocari Sweat,SUP_46,921,1602,RM_27,2454,10,2024-02-21,1904,MAC_20,15,756.34,16,2575,Pending,376.48,1,Rail,0.12,574.1,"Jenniferhaven, Indonesia"
2024-02-13,Aqua,SUP_41,202,832,RM_21,2738,8,2024-02-22,4441,MAC_6,49,4444.41,63,2676,In-Transit,1296.7,2,Rail,0.33,207.18,"Brownchester, Indonesia"
2024-02-14,Kopiko,SUP_3,1097,1264,RM_1,2974,24,2024-02-23,4065,MAC_11,40,9139.48,76,2451,Completed,3360.5,3,Rail,0.29,39.66,"Port Brett, Indonesia"
2024-02-15,SilverQueen,SUP_49,397,1412,RM_24,1994,24,2024-02-24,3707,MAC_10,41,4940.72,21,4285,In-Transit,4938.01,5,Air,0.06,858.36,"Williamsonfurt, Indonesia"
2024-02-16,Kopiko,SUP_44,774,956,RM_21,2603,14,2024-02-25,4382,MAC_7,43,5729.63,67,106,In-Transit,3438.61,4,Air,0.6,502.71,"North Toddview, Indonesia"
2024-02-17,Indomie Goreng,SUP_21,1737,243,RM_14,2151,29,2024-02-26,1266,MAC_6,4,2001.35,92,4763,Pending,357.86,3,Road,0.8,420.32,"Allenborough, Indonesia"
2024-02-18,Teh Botol Sosro,SUP_10,986,184,RM_14,1509,28,2024-02-27,870,MAC_3,14,648.68,61,1320,Pending,976.43,3,Sea,0.99,765.28,"Olsonton, Indonesia"
2024-02-19,Beng Beng,SUP_39,288,200,RM_6,604,24,2024-02-28,1361,MAC_1,22,9937.15,90,1408,Pending,1803.57,1,Road,0.94,42.83,"West Paul, Indonesia"
2024-02-20,Beng Beng,SUP_22,470,304,RM_29,285,19,2024-02-29,4359,MAC_1,30,3713.44,65,3459,In-Transit,871.27,5,Sea,0.05,767.56,"Youngfort, Indonesia"
2024-02-21,Kopiko,SUP_33,927,1925,RM_23,1185,25,2024-03-01,1703,MAC_19,29,3153.82,91,1217,Completed,993.15,3,Road,0.26,414.83,"Michaelton, Indonesia"
2024-02-22,Tolak Angin,SUP_36,349,406,RM_18,1404,16,2024-03-02,1095,MAC_9,6,5927.18,12,4904,Completed,1440.91,3,Sea,0.41,556.11,"Cooperville, Indonesia"
2024-02-23,Kecap ABC,SUP_29,325,826,RM_25,1758,13,2024-03-03,1313,MAC_8,19,7580.53,22,62,In-Transit,1926.6,5,Rail,0.88,754.91,"Mooreton, Indonesia"
2024-02-24,Teh Botol Sosro,SUP_4,223,299,RM_19,1957,11,2024-03-04,4983,MAC_8,38,2888.37,72,3895,In-Transit,2020.04,4,Road,0.36,551.34,"South Roberta, Indonesia"
2024-02-25,SilverQueen,SUP_19,404,612,RM_22,2887,18,2024-03-05,2930,MAC_7,2,5479.18,14,2541,Completed,2546.95,1,Sea,0.57,71.15,"Port Bryan, Indonesia"
2024-02-26,Bintang Beer,SUP_6,890,533,RM_24,969,7,2024-03-06,2459,MAC_9,2,3660.04,34,2317,Pending,4648.36,3,Rail,0.66,731.31,"Kochborough, Indonesia"
2024-02-27,Tolak Angin,SUP_35,1959,1588,RM_22,2509,29,2024-03-07,2680,MAC_20,30,5069.17,95,4020,Completed,4967.41,5,Air,0.3,788.48,"Knightborough, Indonesia"
2024-02-28,Aqua,SUP_24,902,1387,RM_6,2330,12,2024-03-08,1964,MAC_13,6,2032.44,81,1195,In-Transit,196.6,2,Sea,0.58,467.27,"Lake Randallside, Indonesia"
2024-02-29,Kecap ABC,SUP_30,497,678,RM_29,1105,4,2024-03-09,1842,MAC_12,0,5346.12,61,1706,Pending,2519.47,4,Sea,0.05,444.67,"Lake Neil, Indonesia"
2024-03-01,Aqua,SUP_1,1401,1984,RM_9,2278,7,2024-03-10,3832,MAC_1,26,949.8,89,1152,Pending,3785.2,1,Sea,0.48,259.41,"Destinyfurt, Indonesia"
2024-03-02,Beng Beng,SUP_11,1281,217,RM_15,2065,23,2024-03-11,2902,MAC_6,49,8479.97,14,4981,Completed,459.14,2,Road,0.38,647.72,"Boydmouth, Indonesia"
2024-03-03,Kecap ABC,SUP_50,102,185,RM_20,1792,25,2024-03-12,3822,MAC_11,0,6462.77,68,2400,Pending,4711.82,4,Air,0.36,883.17,"South James, Indonesia"
2024-03-04,Tolak Angin,SUP_30,430,334,RM_25,2333,21,2024-03-13,4104,MAC_1,5,9444.16,34,639,In-Transit,4694.78,3,Road,0.23,659.41,"Walkerchester, Indonesia"
2024-03-05,Beng Beng,SUP_46,109,421,RM_16,889,13,2024-03-14,3159,MAC_3,19,6197.45,89,2195,Completed,1121.13,1,Air,0.82,773.61,"Guerrerofurt, Indonesia"
2024-03-06,Indomie Goreng,SUP_17,678,2164,RM_3,2097,4,2024-03-15,3846,MAC_10,38,2230.58,97,760,In-Transit,3950.15,4,Road,0.88,839.08,"Ronaldview, Indonesia"
2024-03-07,Kopiko,SUP_20,780,1708,RM_28,1785,3,2024-03-16,3210,MAC_4,43,5098.48,23,1243,In-Transit,2949.18,4,Sea,0.89,233.88,"West Marisa, Indonesia"
2024-03-08,Indomie Goreng,SUP_3,1685,1856,RM_18,2931,29,2024-03-17,824,MAC_12,2,6814.61,86,3158,In-Transit,266.11,4,Sea,0.4,408.08,"West Stevenland, Indonesia"
2024-03-09,Indomie Goreng,SUP_24,1762,793,RM_28,2115,23,2024-03-18,2423,MAC_13,1,4055.12,96,2451,Completed,1556.78,4,Road,0.26,441.6,"East Tyler, Indonesia"
2024-03-10,Kecap ABC,SUP_2,296,1487,RM_10,2311,4,2024-03-19,3540,MAC_12,46,5750.17,61,4212,In-Transit,1390.54,2,Sea,0.1,563.31,"East Mariafort, Indonesia"
2024-03-11,Pocari Sweat,SUP_19,541,1047,RM_3,2837,14,2024-03-20,2786,MAC_15,31,2045.54,34,2549,In-Transit,4410.62,1,Road,0.67,58.69,"Josephton, Indonesia"
2024-03-12,Indomie Goreng,SUP_7,114,868,RM_5,810,21,2024-03-21,1558,MAC_20,19,7882.68,81,3689,Pending,4497.75,3,Road,0.33,592.52,"Castrochester, Indonesia"
2024-03-13,Teh Botol Sosro,SUP_42,1245,494,RM_13,698,10,2024-03-22,814,MAC_3,35,9140.53,65,1614,Pending,268.89,1,Air,0.28,97.64,"Steventon, Indonesia"
2024-03-14,Tolak Angin,SUP_33,1683,889,RM_30,1302,24,2024-03-23,2077,MAC_17,26,3491.33,91,3972,In-Transit,3732.92,2,Sea,0.37,808.5,"Longville, Indonesia"
2024-03-15,Tolak Angin,SUP_30,725,1797,RM_4,1769,18,2024-03-24,1138,MAC_11,19,8036.65,46,1120,Pending,687.28,1,Sea,0.55,963.39,"Lake Marybury, Indonesia"
2024-03-16,Tolak Angin,SUP_25,105,996,RM_26,764,15,2024-03-25,856,MAC_7,18,1373.48,79,3919,Completed,3975.53,2,Sea,0.16,296.86,"Taylorshire, Indonesia"
2024-03-17,Pocari Sweat,SUP_47,615,465,RM_7,152,21,2024-03-26,796,MAC_1,20,2843.69,15,547,Pending,4243.49,2,Road,0.96,511.55,"Laurenview, Indonesia"
2024-03-18,Bintang Beer,SUP_11,1402,916,RM_18,1877,28,2024-03-27,2368,MAC_4,42,4887.77,34,1636,Completed,390.32,2,Air,0.73,824.96,"Derrickfurt, Indonesia"
2024-03-19,Pocari Sweat,SUP_8,784,1805,RM_18,2982,9,2024-03-28,963,MAC_11,19,4170.87,29,4968,Completed,1698.68,2,Sea,0.05,321.51,"West Lorettaborough, Indonesia"
2024-03-20,SilverQueen,SUP_12,932,703,RM_2,1410,27,2024-03-29,4769,MAC_5,4,6386.44,32,2608,Pending,1960.5,4,Rail,0.31,166.2,"Thomasstad, Indonesia"
2024-03-21,SilverQueen,SUP_46,1179,329,RM_27,1506,5,2024-03-30,4005,MAC_6,19,5848.36,66,1445,Pending,4780.23,1,Road,0.05,741.67,"South Susanview, Indonesia"
2024-03-22,Bintang Beer,SUP_20,1058,1885,RM_27,678,2,2024-03-31,713,MAC_9,11,1329.08,62,3799,Completed,1917.5,5,Sea,0.23,701.38,"Lake Jordan, Indonesia"
2024-03-23,Kopiko,SUP_15,1138,1831,RM_15,1460,11,2024-04-01,3250,MAC_18,47,1751.1,68,3672,In-Transit,1354.38,2,Air,0.29,574.25,"Port Eric, Indonesia"
2024-03-24,Tolak Angin,SUP_23,1511,1031,RM_1,1306,14,2024-04-02,2136,MAC_2,9,991.26,90,1348,In-Transit,3136.52,2,Road,0.72,944.99,"Chadburgh, Indonesia"
2024-03-25,Tolak Angin,SUP_44,190,795,RM_25,2378,3,2024-04-03,1206,MAC_6,21,9549.76,70,4017,In-Transit,878.58,1,Road,0.72,955.57,"Williamsonstad, Indonesia"
2024-03-26,Beng Beng,SUP_46,816,1704,RM_10,2536,6,2024-04-04,2702,MAC_3,37,6630.77,64,4976,In-Transit,3162.92,4,Road,0.05,862.93,"Lake Janicemouth, Indonesia"
2024-03-27,Kopiko,SUP_15,1882,1169,RM_6,2540,7,2024-04-05,506,MAC_18,27,8628.05,89,1492,Pending,2347.02,3,Road,0.59,300.09,"Faulknerside, Indonesia"
2024-03-28,Kopiko,SUP_43,1617,114,RM_15,1408,2,2024-04-06,3552,MAC_6,11,5642.01,29,3498,Pending,3684.05,2,Rail,0.96,233.11,"Fletcherport, Indonesia"
2024-03-29,SilverQueen,SUP_27,338,1466,RM_25,1286,6,2024-04-07,3694,MAC_9,38,2341.46,12,4421,Completed,2936.22,4,Air,0.63,837.38,"Velazquezburgh, Indonesia"
2024-03-30,Tolak Angin,SUP_22,1995,235,RM_27,1227,25,2024-04-08,2314,MAC_15,9,6452.71,74,2056,Completed,965.25,4,Road,0.96,654.85,"Lake David, Indonesia"
2024-03-31,Bintang Beer,SUP_33,620,1757,RM_30,2119,16,2024-04-09,4021,MAC_12,47,5300.72,46,3052,In-Transit,4693.15,5,Road,0.38,402.16,"East Amberville, Indonesia"
2024-04-01,Aqua,SUP_24,1864,1390,RM_21,2453,9,2024-04-10,4247,MAC_20,34,4377.83,44,704,Completed,2299.03,2,Road,0.46,415.66,"Leechester, Indonesia"
2024-04-02,SilverQueen,SUP_2,1340,784,RM_27,1394,19,2024-04-11,4397,MAC_18,47,4032.15,25,2333,Pending,3748.35,4,Air,0.5,854.8,"Davisshire, Indonesia"
2024-04-03,Kopiko,SUP_45,284,721,RM_26,1664,26,2024-04-12,2298,MAC_16,43,6675.73,13,2463,In-Transit,2706.51,5,Sea,0.92,171.61,"Port Jennifer, Indonesia"
2024-04-04,Kecap ABC,SUP_13,294,1922,RM_8,508,19,2024-04-13,1333,MAC_8,39,6368.74,12,4819,In-Transit,4339.83,4,Rail,0.38,944.53,"Christinaview, Indonesia"
2024-04-05,Aqua,SUP_35,1162,600,RM_9,1198,5,2024-04-14,3522,MAC_2,36,1939.88,26,950,In-Transit,1751.42,5,Rail,0.98,636.88,"Lopezborough, Indonesia"
2024-04-06,Indomie Goreng,SUP_14,1163,1445,RM_10,1608,27,2024-04-15,1057,MAC_7,16,8254.11,53,1825,Completed,3230.43,5,Rail,0.54,793.44,"Davistown, Indonesia"
2024-04-07,Kopiko,SUP_15,115,975,RM_1,1436,21,2024-04-16,4921,MAC_19,26,6542.87,72,4079,In-Transit,488.99,5,Sea,0.22,377.16,"Melissabury, Indonesia"
2024-04-08,Beng Beng,SUP_34,1204,875,RM_1,211,21,2024-04-17,2289,MAC_13,45,5590.18,51,2387,Pending,480.93,4,Air,0.1,591.03,"Hernandezstad, Indonesia"
2024-04-09,Bintang Beer,SUP_18,1726,508,RM_17,1371,8,2024-04-18,3553,MAC_4,28,7614.72,26,4974,In-Transit,4233.34,3,Air,0.17,752.49,"Michaelchester, Indonesia"
2024-04-10,Teh Botol Sosro,SUP_15,1773,1793,RM_5,1942,9,2024-04-19,3368,MAC_13,25,1959.83,33,185,Completed,4110.05,1,Rail,0.04,440.78,"Schmidtchester, Indonesia"
2024-04-11,Teh Botol Sosro,SUP_7,792,507,RM_18,2983,25,2024-04-20,3639,MAC_10,8,9237.3,46,1254,Completed,1860.54,5,Rail,0.69,493.06,"Cooperside, Indonesia"
2024-04-12,Teh Botol Sosro,SUP_10,164,407,RM_5,2905,21,2024-04-21,3105,MAC_9,11,3070.58,11,3608,In-Transit,3412.47,2,Road,0.52,586.26,"Kiddside, Indonesia"
2024-04-13,SilverQueen,SUP_24,1238,162,RM_14,590,14,2024-04-22,654,MAC_6,42,2996.2,23,881,In-Transit,4162.03,1,Air,0.74,72.77,"Fowlerfurt, Indonesia"
2024-04-14,Bintang Beer,SUP_32,1685,606,RM_26,1693,5,2024-04-23,4576,MAC_6,25,8241.57,19,775,Completed,804.89,3,Sea,0.78,864.55,"Lake Alyssabury, Indonesia"
2024-04-15,Teh Botol Sosro,SUP_6,384,355,RM_23,1775,23,2024-04-24,687,MAC_17,32,3672.92,24,4897,Pending,4925.21,1,Sea,0.93,868.01,"Lake Rodneyfurt, Indonesia"
2024-04-16,Beng Beng,SUP_19,245,176,RM_19,2627,26,2024-04-25,2564,MAC_13,31,8391.73,46,3947,Pending,4440.67,1,Sea,0.12,288.6,"Lake Michelle, Indonesia"
2024-04-17,Kopiko,SUP_12,1815,2010,RM_5,424,22,2024-04-26,3187,MAC_17,10,3616.09,67,4757,In-Transit,3485.49,3,Air,0.19,881.02,"South Kennethside, Indonesia"
2024-04-18,Teh Botol Sosro,SUP_39,1539,189,RM_26,2632,19,2024-04-27,1874,MAC_5,28,5731.54,55,4285,In-Transit,2761.82,2,Rail,0.55,747.74,"Griffithville, Indonesia"
2024-04-19,Pocari Sweat,SUP_41,1998,464,RM_12,2568,14,2024-04-28,4200,MAC_10,7,2693.03,62,1607,In-Transit,4485.14,5,Rail,0.13,488.36,"Lewismouth, Indonesia"
2024-04-20,SilverQueen,SUP_3,1796,1926,RM_3,1532,15,2024-04-29,1395,MAC_19,24,7449.44,91,352,Completed,3722.73,4,Air,0.09,354.29,"West Jasonmouth, Indonesia"
2024-04-21,Indomie Goreng,SUP_45,1502,748,RM_18,1959,10,2024-04-30,4482,MAC_7,19,2085.94,65,2086,Completed,2965.11,2,Rail,0.67,405.39,"Smithborough, Indonesia"
2024-04-22,Kecap ABC,SUP_31,1593,1398,RM_9,1531,13,2024-05-01,4736,MAC_12,20,9044.6,22,1096,In-Transit,4468.79,2,Road,0.72,539.07,"East Sarahborough, Indonesia"
2024-04-23,Kecap ABC,SUP_12,1998,2059,RM_12,903,10,2024-05-02,3362,MAC_10,3,4030.66,44,4117,Completed,1132.04,5,Road,0.84,418.4,"Port Melissaside, Indonesia"
2024-04-24,Aqua,SUP_46,366,139,RM_16,2909,28,2024-05-03,2269,MAC_1,35,4979.96,45,712,Completed,1297.44,2,Road,0.92,426.04,"Lake Keithberg, Indonesia"
2024-04-25,Aqua,SUP_30,1736,1622,RM_21,2277,2,2024-05-04,3517,MAC_5,42,728.21,83,30,Pending,4657.55,2,Road,0.44,211.09,"Stacyside, Indonesia"
2024-04-26,Bintang Beer,SUP_42,1536,765,RM_15,1926,10,2024-05-05,4989,MAC_5,28,9770.0,43,3361,Completed,428.77,1,Road,0.98,710.73,"Shanechester, Indonesia"
2024-04-27,Beng Beng,SUP_15,759,425,RM_4,1248,8,2024-05-06,1687,MAC_3,18,8225.17,33,2883,In-Transit,326.18,1,Air,0.04,613.5,"West Whitneyville, Indonesia"
2024-04-28,Kecap ABC,SUP_33,1785,824,RM_1,383,2,2024-05-07,2415,MAC_2,25,4746.58,62,3949,Pending,3980.52,3,Sea,0.87,991.98,"Amandaberg, Indonesia"
2024-04-29,Beng Beng,SUP_6,835,382,RM_27,2335,3,2024-05-08,1487,MAC_2,35,9242.48,36,3149,Completed,2128.58,3,Rail,0.32,149.83,"South Gavinburgh, Indonesia"
2024-04-30,Tolak Angin,SUP_32,1109,1417,RM_17,2585,19,2024-05-09,3756,MAC_11,24,9345.07,82,3514,Pending,4589.65,3,Road,0.92,122.6,"West Shannon, Indonesia"
2024-05-01,Bintang Beer,SUP_50,1835,313,RM_27,2017,9,2024-05-10,2806,MAC_16,22,5564.0,82,1460,Completed,1573.38,4,Road,0.22,520.77,"North Sherylchester, Indonesia"
2024-05-02,Teh Botol Sosro,SUP_15,1081,2106,RM_25,971,2,2024-05-11,4103,MAC_2,37,2721.58,83,2018,Completed,1507.44,5,Sea,0.74,160.47,"Lake Lucasfort, Indonesia"
2024-05-03,Kecap ABC,SUP_40,498,188,RM_11,143,28,2024-05-12,1853,MAC_7,27,5127.55,21,2773,Pending,4790.36,4,Sea,0.43,614.51,"West Vickie, Indonesia"
2024-05-04,Pocari Sweat,SUP_35,390,1706,RM_27,1128,4,2024-05-13,1493,MAC_4,40,3585.59,24,4149,Completed,2813.46,4,Sea,0.38,204.15,"Christinafort, Indonesia"
2024-05-05,Aqua,SUP_12,179,1969,RM_17,968,2,2024-05-14,2995,MAC_18,10,4755.86,12,4466,In-Transit,3107.17,3,Sea,0.06,488.17,"North Robertmouth, Indonesia"
2024-05-06,SilverQueen,SUP_2,471,483,RM_20,2523,22,2024-05-15,1289,MAC_5,28,9158.22,37,3653,Completed,4500.58,5,Air,0.71,615.2,"South Jenniferton, Indonesia"
2024-05-07,Teh Botol Sosro,SUP_30,1743,1292,RM_29,2322,21,2024-05-16,3208,MAC_18,43,3177.43,18,96,Pending,1966.02,4,Rail,0.18,463.46,"Troyhaven, Indonesia"
2024-05-08,SilverQueen,SUP_1,1600,925,RM_29,1282,4,2024-05-17,4931,MAC_16,49,8470.18,48,884,Pending,1314.52,1,Sea,0.46,326.79,"Haydenburgh, Indonesia"
2024-05-09,Bintang Beer,SUP_18,1285,2048,RM_5,2176,9,2024-05-18,989,MAC_16,19,9385.36,39,529,Completed,2898.25,4,Rail,0.14,784.49,"Thomashaven, Indonesia"
2024-05-10,Aqua,SUP_27,1271,534,RM_24,2534,13,2024-05-19,4468,MAC_15,8,8148.0,66,3719,In-Transit,2109.11,1,Road,0.6,856.11,"Lake Jose, Indonesia"
2024-05-11,Tolak Angin,SUP_40,1628,418,RM_4,706,8,2024-05-20,1919,MAC_17,23,5508.91,32,3718,Completed,901.59,4,Sea,0.23,285.27,"Thomaschester, Indonesia"
2024-05-12,Tolak Angin,SUP_19,1111,2166,RM_14,101,21,2024-05-21,4334,MAC_15,46,5857.78,39,4745,Completed,681.15,5,Road,0.59,815.26,"Armstrongfort, Indonesia"
2024-05-13,Beng Beng,SUP_1,1328,1176,RM_12,2482,2,2024-05-22,507,MAC_6,48,8286.53,73,3667,Completed,3654.75,1,Air,0.95,397.72,"Westshire, Indonesia"
2024-05-14,Bintang Beer,SUP_48,923,964,RM_21,2608,24,2024-05-23,3430,MAC_20,40,922.76,25,4338,Completed,267.6,1,Road,0.92,492.75,"Burnsbury, Indonesia"
2024-05-15,Beng Beng,SUP_42,1942,1646,RM_21,2203,4,2024-05-24,2706,MAC_18,12,7491.33,45,412,In-Transit,2684.96,3,Air,0.2,239.43,"Port Alexis, Indonesia"
2024-05-16,Aqua,SUP_33,1072,204,RM_11,2895,22,2024-05-25,1272,MAC_19,1,5524.24,39,2269,Completed,1715.28,1,Road,0.1,629.47,"South Adam, Indonesia"
2024-05-17,Teh Botol Sosro,SUP_23,1986,832,RM_12,497,13,2024-05-26,1318,MAC_16,16,4272.81,55,1054,In-Transit,839.45,4,Rail,0.04,109.92,"West Joshua, Indonesia"
2024-05-18,Indomie Goreng,SUP_47,1720,441,RM_7,1650,9,2024-05-27,1506,MAC_2,49,7785.81,89,1888,Completed,4464.27,4,Air,0.83,595.72,"Melaniefort, Indonesia"
2024-05-19,Teh Botol Sosro,SUP_31,149,2167,RM_14,696,10,2024-05-28,3072,MAC_1,26,3029.35,29,3703,In-Transit,3728.65,3,Sea,0.25,989.82,"Chelseafurt, Indonesia"
2024-05-20,Tolak Angin,SUP_6,1537,955,RM_9,2521,16,2024-05-29,1043,MAC_10,37,9007.57,87,871,Completed,3888.18,2,Air,0.28,755.93,"North Howard, Indonesia"
2024-05-21,Pocari Sweat,SUP_38,220,1087,RM_28,1889,27,2024-05-30,2491,MAC_14,1,7040.63,65,3139,Pending,2235.85,1,Sea,0.23,896.09,"Lake Matthew, Indonesia"
2024-05-22,Indomie Goreng,SUP_9,1107,354,RM_14,1884,12,2024-05-31,2596,MAC_18,32,6296.48,46,2832,Completed,3276.9,1,Air,0.84,469.55,"Hamiltonstad, Indonesia"
2024-05-23,Pocari Sweat,SUP_11,1788,741,RM_27,914,27,2024-06-01,4591,MAC_2,4,5469.64,92,1505,Completed,543.66,1,Sea,0.98,150.68,"Port Erika, Indonesia"
2024-05-24,Tolak Angin,SUP_19,1985,523,RM_9,1655,24,2024-06-02,1278,MAC_2,13,2521.2,90,95,Pending,782.45,4,Air,0.76,295.58,"South Kevinville, Indonesia"
2024-05-25,Kopiko,SUP_9,557,1205,RM_25,2271,7,2024-06-03,2615,MAC_17,26,6360.98,71,224,Pending,1680.59,5,Road,0.82,58.54,"North Joe, Indonesia"
2024-05-26,Kecap ABC,SUP_25,1322,1938,RM_19,757,6,2024-06-04,667,MAC_12,49,7386.68,74,1572,Completed,2343.1,5,Road,0.62,506.79,"Garciamouth, Indonesia"
2024-05-27,Teh Botol Sosro,SUP_13,325,1556,RM_3,329,6,2024-06-05,3477,MAC_20,35,611.05,38,4830,In-Transit,559.71,5,Road,0.53,653.17,"Terryhaven, Indonesia"
2024-05-28,Kecap ABC,SUP_32,1383,474,RM_30,1458,17,2024-06-06,4331,MAC_9,26,3980.98,97,3417,Pending,2868.37,3,Sea,0.72,430.24,"Wintershaven, Indonesia"
2024-05-29,Pocari Sweat,SUP_7,1698,859,RM_11,672,16,2024-06-07,2398,MAC_6,13,8408.41,92,4318,Pending,1275.03,3,Road,0.04,567.57,"Port Scott, Indonesia"
2024-05-30,Kecap ABC,SUP_17,377,1018,RM_1,2268,12,2024-06-08,2651,MAC_16,14,6506.0,52,1701,Pending,3895.33,4,Rail,0.06,327.5,"South Matthewville, Indonesia"
2024-05-31,Kecap ABC,SUP_30,1948,146,RM_18,1839,21,2024-06-09,1225,MAC_10,26,6345.07,83,3819,Pending,102.3,5,Rail,0.69,95.0,"Madisonton, Indonesia"
2024-06-01,Teh Botol Sosro,SUP_36,1088,599,RM_3,1605,24,2024-06-10,3729,MAC_11,7,2671.82,45,137,Pending,4343.78,2,Road,0.34,437.68,"Lake Mike, Indonesia"
2024-06-02,Teh Botol Sosro,SUP_28,1817,1247,RM_7,616,18,2024-06-11,4358,MAC_20,20,6504.84,26,2375,Pending,3689.64,1,Air,0.49,552.32,"Josephstad, Indonesia"
2024-06-03,Teh Botol Sosro,SUP_25,103,528,RM_22,413,29,2024-06-12,2648,MAC_13,33,7968.43,63,2925,Completed,2776.24,5,Road,0.78,982.81,"Justinside, Indonesia"
2024-06-04,Bintang Beer,SUP_20,1316,888,RM_12,1460,20,2024-06-13,3225,MAC_17,48,4316.69,26,4690,Completed,3713.91,2,Sea,0.58,353.8,"Port Annette, Indonesia"
2024-06-05,SilverQueen,SUP_2,1890,1554,RM_26,2224,23,2024-06-14,1041,MAC_9,27,2229.88,41,4635,Pending,1886.44,1,Sea,0.81,680.99,"Castillochester, Indonesia"
2024-06-06,Beng Beng,SUP_25,1427,1155,RM_12,927,27,2024-06-15,1932,MAC_18,23,1234.11,25,3780,In-Transit,896.67,1,Rail,0.42,824.4,"Port Garyport, Indonesia"
2024-06-07,Pocari Sweat,SUP_42,1018,2133,RM_26,1776,18,2024-06-16,3160,MAC_19,16,5304.11,60,2681,In-Transit,144.65,3,Air,0.29,342.04,"West Breanna, Indonesia"
2024-06-08,Aqua,SUP_18,250,886,RM_24,2247,16,2024-06-17,2047,MAC_9,5,6996.66,68,4435,In-Transit,2787.92,2,Sea,0.23,930.63,"West Theodore, Indonesia"
2024-06-09,SilverQueen,SUP_45,105,1269,RM_24,395,14,2024-06-18,4860,MAC_18,37,2045.07,32,1537,Completed,1530.52,5,Sea,0.13,345.44,"West Ritatown, Indonesia"
2024-06-10,Kopiko,SUP_3,1576,1216,RM_5,1560,24,2024-06-19,1904,MAC_6,18,4503.71,25,3337,Completed,1142.18,5,Rail,0.04,970.11,"Kleinberg, Indonesia"
2024-06-11,Beng Beng,SUP_33,1338,345,RM_7,2854,19,2024-06-20,3480,MAC_12,0,5902.11,41,865,Completed,4348.35,4,Air,0.05,12.14,"Janiceside, Indonesia"
2024-06-12,Indomie Goreng,SUP_17,1865,1784,RM_16,1774,24,2024-06-21,772,MAC_15,37,1980.66,75,397,Completed,3653.32,2,Rail,0.27,637.83,"South Darlene, Indonesia"
2024-06-13,SilverQueen,SUP_17,1450,403,RM_28,2670,17,2024-06-22,868,MAC_18,25,3063.95,79,4809,Pending,4951.86,1,Road,0.28,792.03,"East Joseph, Indonesia"
2024-06-14,Kopiko,SUP_44,1768,2124,RM_7,877,21,2024-06-23,876,MAC_3,4,6279.93,83,2405,Pending,3341.67,3,Air,0.38,287.26,"Sarastad, Indonesia"
2024-06-15,Bintang Beer,SUP_37,1021,549,RM_20,1663,26,2024-06-24,1583,MAC_19,3,7387.73,71,2847,In-Transit,4487.29,4,Air,0.59,125.88,"East Peterland, Indonesia"
2024-06-16,Kecap ABC,SUP_17,1054,1040,RM_1,1242,22,2024-06-25,1271,MAC_16,24,6541.94,39,180,In-Transit,679.85,3,Road,0.76,34.12,"West Nicolehaven, Indonesia"
2024-06-17,Indomie Goreng,SUP_32,184,633,RM_13,494,2,2024-06-26,2507,MAC_1,44,7279.53,45,1159,Pending,3641.54,1,Air,0.2,83.66,"Archertown, Indonesia"
2024-06-18,Teh Botol Sosro,SUP_5,517,2185,RM_28,1620,29,2024-06-27,4470,MAC_1,48,6024.29,15,202,In-Transit,522.5,1,Rail,0.76,547.6,"Mendozaview, Indonesia"
2024-06-19,Kecap ABC,SUP_22,253,2005,RM_4,1372,28,2024-06-28,2023,MAC_11,44,8440.41,54,4879,Completed,563.4,3,Rail,0.14,840.78,"Fuentesberg, Indonesia"
2024-06-20,Tolak Angin,SUP_38,813,981,RM_22,1130,21,2024-06-29,1778,MAC_11,21,8353.99,42,1879,In-Transit,4303.39,4,Sea,0.99,72.5,"Kellerville, Indonesia"
2024-06-21,Pocari Sweat,SUP_35,805,1052,RM_9,1536,28,2024-06-30,2352,MAC_11,47,8064.35,14,2180,Completed,1864.42,1,Rail,0.29,122.05,"Peterville, Indonesia"
2024-06-22,Beng Beng,SUP_9,1655,1629,RM_1,1060,14,2024-07-01,1872,MAC_8,12,5966.85,65,1120,In-Transit,1650.52,5,Rail,0.84,15.05,"East Andrewfort, Indonesia"
2024-06-23,Kopiko,SUP_44,1393,1555,RM_18,754,5,2024-07-02,1237,MAC_9,22,9944.24,37,3958,Completed,1000.54,5,Air,0.19,289.45,"Moorefort, Indonesia"
2024-06-24,Kopiko,SUP_14,1369,1598,RM_19,1575,13,2024-07-03,3939,MAC_7,32,871.56,16,93,In-Transit,2476.22,5,Rail,0.95,922.03,"Wrighthaven, Indonesia"
2024-06-25,Aqua,SUP_44,472,656,RM_21,2714,16,2024-07-04,4074,MAC_16,24,2358.7,68,1039,Completed,1097.55,4,Rail,0.83,283.53,"Vegaview, Indonesia"
2024-06-26,Kopiko,SUP_6,1194,872,RM_30,2022,21,2024-07-05,1800,MAC_12,9,8184.33,28,473,Pending,2735.45,4,Road,0.36,446.41,"Lucasfort, Indonesia"
